molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL221371,COc1cc(O)c2c(=O)c3c(oc2c1)C(OC)Oc1c(O)cccc1-3,active,342.30300000000005,2.917200000000001,2.0,7.0,6.154901959985743
CHEMBL243813,COc1cccc2[nH]c3ccccc3c(=O)c12,inactive,225.24699999999999,2.6899000000000006,1.0,2.0,5.200659450546418
CHEMBL243168,COc1ccc(CCNC(=O)c2cccc3c(=O)c4ccc(OC)cc4[nH]c23)cc1,active,402.4500000000001,3.671000000000002,2.0,4.0,6.251811972993799
CHEMBL243167,COc1ccc(CCNC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)cc1OC,active,402.4500000000001,3.671000000000002,2.0,4.0,6.346787486224656
CHEMBL397235,COc1ccc(CCNC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)cc1,active,372.42400000000004,3.6624000000000017,2.0,3.0,6.455931955649724
CHEMBL242513,COc1cc(C(F)(F)F)cc2[nH]c3ccccc3c(=O)c12,active,293.2440000000001,3.708700000000002,1.0,2.0,6.113509274827518
CHEMBL243814,COc1cc(OC)c2c(=O)c3ccccc3[nH]c2c1,inactive,255.27300000000002,2.6985,1.0,3.0,5.102372908709558
CHEMBL242512,COc1ccc2[nH]c3ccccc3c(=O)c2c1OC,inactive,255.27299999999997,2.698500000000001,1.0,3.0,4.698970004336019
CHEMBL242943,O=c1c2ccccc2[nH]c2cc(C(F)(F)F)cc(O)c12,inactive,279.217,3.405700000000001,2.0,2.0,4.698970004336019
CHEMBL242942,COc1cc(O)c2c(=O)c3ccccc3[nH]c2c1,inactive,241.246,2.3955,2.0,3.0,4.698970004336019
CHEMBL242515,O=c1c2ccccc2[nH]c2ccc(O)cc12,inactive,211.22,2.3869,2.0,2.0,4.698970004336019
CHEMBL397685,O=c1c2ccccc2[nH]c2cccc(O)c12,inactive,211.22,2.3869000000000002,2.0,2.0,4.698970004336019
CHEMBL396298,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4c(=O)c5cccc(OC)c5[nH]c34)cc1)CC2,active,563.6540000000001,5.5602000000000045,2.0,6.0,6.3872161432802645
CHEMBL258610,COc1cccc(CCc2ccccc2OCc2cccc(OC)c2OC)c1,inactive,378.46800000000013,5.076600000000004,0.0,4.0,3.9208187539523753
CHEMBL272836,COc1cccc(CCc2ccccc2OCc2ccc(OC)c(OC)c2)c1,inactive,378.46800000000013,5.076600000000004,0.0,4.0,3.8239087409443187
CHEMBL272036,COc1cccc(CCc2ccccc2NCc2ccc(OC)c(OC)c2)c1,active,377.48400000000015,5.109700000000005,1.0,4.0,6.301029995663981
CHEMBL410316,COc1ccc2c3c([nH]c2c1)[C@H](C=C(C)C)N1C(=O)[C@@H]2CCCN2C(=O)[C@@H]1C3,inactive,379.4600000000002,2.9417000000000018,1.0,3.0,4.958607314841775
CHEMBL500094,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(C)c(NC(=O)c4cnc5ccccc5c4)c3)cc1)CC2,active,600.719,6.665820000000007,2.0,6.0,5.701146923590294
CHEMBL453516,COc1cc(NC(=O)c2cnc3ccccc3c2)cc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)c1,active,616.7180000000003,6.366000000000006,2.0,7.0,6.0101054362812265
CHEMBL446339,COc1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1cnc2ccccc2c1,active,616.7180000000002,6.366000000000007,2.0,7.0,6.498940737782249
CHEMBL456361,COC(=O)c1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1cccnc1,active,594.6680000000002,4.990800000000005,2.0,8.0,5.993533957750769
CHEMBL501349,COC(=O)c1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1cnccn1,active,595.6560000000002,4.385800000000003,2.0,9.0,6.199282921717615
CHEMBL457439,COC(=O)c1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1cnc(C)cn1,active,609.6830000000001,4.694220000000004,2.0,9.0,6.2580609222708015
CHEMBL455275,COC(=O)c1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1ccc2ncccc2c1,active,644.7280000000002,6.144000000000006,2.0,8.0,6.747146969020107
CHEMBL506278,COC(=O)c1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1cnc2ccccc2n1,active,645.7160000000001,5.539000000000005,2.0,9.0,6.73754891026957
CHEMBL502503,COC(=O)c1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1ccc2ccccc2n1,active,644.7280000000002,6.1440000000000055,2.0,8.0,7.221848749616356
CHEMBL453536,COC(=O)c1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1cnc2ccccc2c1,active,644.7280000000002,6.144000000000006,2.0,8.0,6.924453038607469
CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,active,646.7440000000001,6.374600000000006,2.0,8.0,6.03810452633215
CHEMBL396298,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4c(=O)c5cccc(OC)c5[nH]c34)cc1)CC2,inactive,563.6540000000001,5.5602000000000045,2.0,6.0,6.6020599913279625
CHEMBL488910,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,inactive,469.58200000000033,3.6373000000000024,2.0,5.0,6.647817481888637
CHEMBL475362,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3ccccc3[N+](=O)[O-])cc1)CC2,inactive,476.5330000000002,4.856800000000004,2.0,6.0,4.991399828238082
CHEMBL474972,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3ccc([N+](=O)[O-])cc3)cc1)CC2,inactive,476.5330000000002,4.856800000000003,2.0,6.0,5.410050398674292
CHEMBL472819,Nc1ccccc1NC(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1,inactive,386.49900000000014,4.513600000000004,3.0,3.0,3.9913998282380825
CHEMBL472818,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3ccccc3N)cc1)CC2,inactive,446.55100000000016,4.530800000000003,3.0,5.0,4.179798540514359
CHEMBL474757,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3ccc(N)cc3)cc1)CC2,inactive,446.55100000000016,4.530800000000002,3.0,5.0,4.130181792020672
CHEMBL258456,O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1ccccc1[N+](=O)[O-],inactive,401.46600000000007,4.447900000000004,1.0,4.0,4.289882634888183
CHEMBL442464,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3[N+](=O)[O-])cc1)CC2,inactive,461.5180000000002,4.465100000000003,1.0,6.0,4.110138278741812
CHEMBL555611,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc([N+](=O)[O-])cc3)cc1)CC2,inactive,461.5180000000002,4.465100000000003,1.0,6.0,5.1598939055432425
CHEMBL259077,Nc1ccccc1C(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1,inactive,371.48400000000004,4.121900000000004,2.0,3.0,4.749579997691106
CHEMBL429515,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3N)cc1)CC2,inactive,431.5360000000002,4.139100000000003,2.0,5.0,4.489454989793388
CHEMBL261632,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(N)cc3)cc1)CC2,active,431.5360000000002,4.139100000000003,2.0,5.0,3.6595558851598815
CHEMBL595550,COc1ccc(C(=O)Nc2ccccc2NC(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1OC,active,610.7110000000004,6.218100000000005,3.0,7.0,4.991399828238082
CHEMBL247473,COc1ccc(C(=O)Nc2ccccc2C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1OC,active,595.6960000000004,5.826400000000006,2.0,7.0,6.031517051446065
CHEMBL595493,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccc([N+](=O)[O-])cc3)cc1)CC2,active,580.6410000000001,5.717400000000005,2.0,7.0,6.161150909262744
CHEMBL594336,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)Nc3ccc([N+](=O)[O-])cc3)cc1)CC2,inactive,595.6560000000001,6.109100000000005,3.0,7.0,6.267606240177032
CHEMBL488910,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,active,469.58200000000033,3.6373000000000024,2.0,5.0,6.638272163982407
CHEMBL36506,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,active,612.6320000000002,3.6271200000000023,5.0,11.0,4.070070439915412
CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,inactive,446.9100000000004,4.275600000000003,1.0,7.0,5.958607314841775
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,inactive,493.6150000000002,4.590320000000004,2.0,7.0,5.39040559077478
CHEMBL475362,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3ccccc3[N+](=O)[O-])cc1)CC2,inactive,476.5330000000002,4.856800000000004,2.0,6.0,5.041914151478915
CHEMBL474972,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3ccc([N+](=O)[O-])cc3)cc1)CC2,inactive,476.5330000000002,4.856800000000003,2.0,6.0,5.583359492661719
CHEMBL472819,Nc1ccccc1NC(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1,inactive,386.49900000000014,4.513600000000004,3.0,3.0,4.130181792020672
CHEMBL472818,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3ccccc3N)cc1)CC2,inactive,446.55100000000016,4.530800000000003,3.0,5.0,4.2335871528876
CHEMBL474757,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3ccc(N)cc3)cc1)CC2,inactive,446.55100000000016,4.530800000000002,3.0,5.0,4.333482019445119
CHEMBL442464,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3[N+](=O)[O-])cc1)CC2,inactive,461.5180000000002,4.465100000000003,1.0,6.0,4.3979400086720375
CHEMBL555611,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc([N+](=O)[O-])cc3)cc1)CC2,inactive,461.5180000000002,4.465100000000003,1.0,6.0,5.3585258894959
CHEMBL259077,Nc1ccccc1C(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1,inactive,371.48400000000004,4.121900000000004,2.0,3.0,4.679853713888946
CHEMBL429515,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3N)cc1)CC2,inactive,431.5360000000002,4.139100000000003,2.0,5.0,4.684029654543083
CHEMBL261632,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(N)cc3)cc1)CC2,active,431.5360000000002,4.139100000000003,2.0,5.0,4.00788851221305
CHEMBL595550,COc1ccc(C(=O)Nc2ccccc2NC(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1OC,active,610.7110000000004,6.218100000000005,3.0,7.0,5.156144577376839
CHEMBL247473,COc1ccc(C(=O)Nc2ccccc2C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1OC,active,595.6960000000004,5.826400000000006,2.0,7.0,6.0655015487564325
CHEMBL595493,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccc([N+](=O)[O-])cc3)cc1)CC2,active,580.6410000000001,5.717400000000005,2.0,7.0,6.200659450546418
CHEMBL594336,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)Nc3ccc([N+](=O)[O-])cc3)cc1)CC2,inactive,595.6560000000001,6.109100000000005,3.0,7.0,6.301029995663981
CHEMBL488910,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,active,469.58200000000033,3.6373000000000024,2.0,5.0,7.130768280269024
CHEMBL36506,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,active,612.6320000000002,3.6271200000000023,5.0,11.0,3.9829666607012197
CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,inactive,446.9100000000004,4.275600000000003,1.0,7.0,5.8996294548824375
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,inactive,493.6150000000002,4.590320000000004,2.0,7.0,5.471083299722345
CHEMBL599353,COC(Cc1ccc(O)cc1)C(=O)N/C=C/c1ccc(O)cc1,inactive,313.35300000000007,2.4424,3.0,4.0,4.0
CHEMBL599354,CO/C(=C\c1ccc(O)cc1)C(=O)NCCc1ccc(O)cc1,inactive,313.353,2.444,3.0,4.0,4.598599459218456
CHEMBL607573,COC(Cc1ccc(O)cc1)C(=O)NCCc1ccc(O)cc1,inactive,315.369,2.0141999999999998,3.0,4.0,4.0
CHEMBL599746,O=C(/C=C/c1ccc(O)cc1)N/C=C/c1ccc(O)cc1,inactive,281.31100000000004,2.8981000000000003,3.0,3.0,4.0
CHEMBL599747,CO/C(=C\c1ccc(O)cc1)C(=O)NCC(O)c1ccc(O)cc1,inactive,329.35200000000003,1.9348999999999996,4.0,5.0,4.0
CHEMBL600469,CO/C(=C\c1ccc(O)cc1)C(=O)O,inactive,194.18599999999998,1.4641,2.0,3.0,4.0
CHEMBL599744,CO/C(=C\c1ccccc1)C(=O)N/C=C/c1ccc(O)cc1,inactive,295.338,3.1666000000000007,2.0,3.0,4.8124792791635365
CHEMBL599745,CO/C(=C\c1ccc(OC)cc1)C(=O)N/C=C/c1ccc(O)cc1,inactive,325.36400000000003,3.175200000000001,2.0,4.0,5.1938200260161125
CHEMBL598642,CO/C(=C\c1ccc(O)c(O)c1)C(=O)N/C=C/c1ccc(O)cc1,inactive,327.336,2.5778000000000008,4.0,5.0,4.72584215073632
CHEMBL605795,CO/C(=C\c1cc(Br)c(O)c(Br)c1)C(=O)N/C=C/c1ccc(O)cc1,inactive,469.12900000000013,4.397200000000002,3.0,4.0,4.954677021213342
CHEMBL601642,CO/C(=C\c1cc(Br)c(O)c(Br)c1)C(=O)N/C=C/c1ccc(OC(C)=O)cc1,inactive,511.1660000000002,4.616900000000003,2.0,5.0,4.634512015109101
CHEMBL602891,CO/C(=C\c1ccc(OCc2ccccc2)cc1)C(=O)N/C=C/c1ccc(O)cc1,inactive,401.4620000000001,4.745600000000004,2.0,4.0,4.0
CHEMBL400538,CCCc1cc(=O)c2c(O)cc3cc(O)cc(OC)c3c2o1,inactive,300.31000000000006,3.318500000000002,2.0,5.0,5.045757490560675
CHEMBL454794,COc1cc(O)cc2cc(O)c3c(=O)cc(C)oc3c12,inactive,272.256,2.6744200000000014,2.0,5.0,4.892790030352131
CHEMBL1172279,CCCc1cc(=O)c2c(OC)cc3cc(O)cc(OC)c3c2o1,inactive,314.3370000000001,3.621500000000003,1.0,5.0,5.229147988357856
CHEMBL1172080,COc1c(O)c2c(=O)cc(C)oc2c2c(OC)cc(O)cc12,inactive,302.282,2.683020000000001,2.0,6.0,4.924453038607469
CHEMBL401565,CCCc1cc(=O)c2c(O)c(OC)c3cc(O)cc(OC)c3c2o1,inactive,330.3360000000001,3.3271000000000024,2.0,6.0,4.698970004336019
CHEMBL256967,CCCc1cc(=O)c2c(OC)c(OC)c3cc(O)cc(OC)c3c2o1,inactive,344.3630000000001,3.6301000000000023,1.0,6.0,4.779891911959945
CHEMBL1556958,Cc1c(O)cc2c(c1O)C(=O)CC(c1ccccc1)O2,inactive,270.284,3.112720000000002,2.0,4.0,4.958607314841775
CHEMBL1685068,COc1cc(OC)c2c(c1C)OC(c1ccccc1)CC2=O,inactive,298.3380000000001,3.718720000000003,0.0,4.0,5.031517051446065
CHEMBL275638,O=c1cc(-c2ccccc2)oc2ccccc12,inactive,222.243,3.4600000000000017,0.0,2.0,4.769551078621726
CHEMBL28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,active,270.24,2.576800000000001,3.0,5.0,5.508638306165727
CHEMBL117,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,active,254.24099999999999,2.8712000000000013,2.0,4.0,5.823908740944319
CHEMBL275391,COc1cc(OC)c2c(=O)cc(-c3ccccc3)oc2c1,inactive,282.2950000000001,3.4772000000000025,0.0,4.0,5.036212172654444
CHEMBL150,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,inactive,286.23900000000003,2.2824000000000004,4.0,6.0,5.327902142064283
CHEMBL74898,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(O)c3)oc2c1,inactive,344.3190000000001,2.897000000000001,2.0,7.0,6.337242168318426
CHEMBL77966,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1,inactive,358.3460000000001,3.200000000000001,1.0,7.0,6.4089353929735005
CHEMBL73930,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1,inactive,372.3730000000001,3.503000000000003,0.0,7.0,4.721246399047171
CHEMBL226507,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC,inactive,372.3730000000001,3.503000000000003,0.0,7.0,5.045757490560675
CHEMBL76447,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1OC,inactive,402.39900000000017,3.5116000000000023,0.0,8.0,5.309803919971486
CHEMBL77993,COc1ccc(-c2oc3c(OC)c(OC)c(OC)c(OC)c3c(=O)c2OC)cc1OC,active,432.42500000000024,3.5202000000000027,0.0,9.0,5.853871964321762
CHEMBL76553,COc1cc2oc(-c3ccccc3)cc(=O)c2c(O)c1C,active,282.295,3.4826200000000016,1.0,4.0,5.522878745280337
CHEMBL1685069,COc1cc2oc(-c3ccccc3)cc(=O)c2c(OC)c1C,inactive,296.32200000000006,3.7856200000000015,0.0,4.0,5.229147988357856
CHEMBL44,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,inactive,270.24,2.576800000000001,3.0,5.0,5.161150909262744
CHEMBL1685072,COC1=C(OC)[C@]2(OC)c3c(OC)c(OC)c4c(c3O[C@@]23O[C@@H](c2ccccc2)CC=C3C1=O)[C@@H](O)C[C@H](c1ccccc1)O4,inactive,614.6470000000003,5.366500000000006,1.0,10.0,4.958607314841775
CHEMBL1685073,COC1=C(OC)[C@]2(OC)c3c(OC)c(OC)c4c(c3O[C@@]23O[C@@H](c2ccccc2)CC=C3C1=O)[C@@H](OC)C[C@H](c1ccccc1)O4,inactive,628.6740000000002,6.020600000000007,0.0,10.0,4.795880017344075
CHEMBL1685074,COc1c2c(c3c(c1OC)[C@@]1(OC)C4=C(C(=O)[C@H](OC)[C@@]1(OC)O3)[C@H](OC)C[C@@H](c1ccccc1)O4)[C@H](O)C[C@@H](c1ccccc1)O2,inactive,646.6890000000003,4.8662000000000045,1.0,11.0,4.5376020021010435
CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,inactive,646.7440000000001,6.374600000000006,2.0,8.0,6.026872146400302
CHEMBL476292,COc1ccc2c(c1)C(=O)CC(c1ccccc1)O2,inactive,254.285,3.4017000000000017,0.0,3.0,4.337242168318426
CHEMBL254613,COc1cc(O)c2c(c1)O[C@H](c1ccccc1)CC2=O,inactive,270.284,3.1073000000000013,1.0,4.0,4.508638306165727
CHEMBL107131,COc1cc(OC)c2c(c1)OC(c1ccccc1)CC2=O,inactive,284.3110000000001,3.410300000000002,0.0,4.0,4.494850021680094
CHEMBL1685067,COc1cc2c(c(O)c1C)C(=O)CC(c1ccccc1)O2,active,284.311,3.415720000000002,1.0,4.0,4.920818753952375
CHEMBL1685068,COc1cc(OC)c2c(c1C)OC(c1ccccc1)CC2=O,active,298.3380000000001,3.718720000000003,0.0,4.0,4.769551078621726
CHEMBL275638,O=c1cc(-c2ccccc2)oc2ccccc12,inactive,222.243,3.4600000000000017,0.0,2.0,4.585026652029182
CHEMBL137586,COc1ccc2oc(-c3ccccc3)cc(=O)c2c1,inactive,252.269,3.468600000000002,0.0,3.0,5.0
CHEMBL150,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,inactive,286.23900000000003,2.2824000000000004,4.0,6.0,5.207608310501746
CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,inactive,302.23800000000006,1.988,5.0,7.0,5.119186407719209
CHEMBL28626,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,inactive,302.23800000000006,1.987999999999999,5.0,7.0,4.309803919971486
CHEMBL165509,COc1cc2oc(-c3ccc(O)cc3)c(OC)c(=O)c2c(O)c1OC,inactive,344.31900000000013,2.8970000000000002,2.0,7.0,5.698970004336019
CHEMBL74898,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(O)c3)oc2c1,inactive,344.3190000000001,2.897000000000001,2.0,7.0,6.167491087293763
CHEMBL77966,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1,active,358.3460000000001,3.200000000000001,1.0,7.0,6.045757490560675
CHEMBL226507,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC,inactive,372.3730000000001,3.503000000000003,0.0,7.0,5.080921907623926
CHEMBL76447,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1OC,inactive,402.39900000000017,3.5116000000000023,0.0,8.0,5.356547323513812
CHEMBL76553,COc1cc2oc(-c3ccccc3)cc(=O)c2c(O)c1C,inactive,282.295,3.4826200000000016,1.0,4.0,5.552841968657781
CHEMBL1685069,COc1cc2oc(-c3ccccc3)cc(=O)c2c(OC)c1C,inactive,296.32200000000006,3.7856200000000015,0.0,4.0,5.096910013008056
CHEMBL44,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,inactive,270.24,2.576800000000001,3.0,5.0,5.055517327849832
CHEMBL1685072,COC1=C(OC)[C@]2(OC)c3c(OC)c(OC)c4c(c3O[C@@]23O[C@@H](c2ccccc2)CC=C3C1=O)[C@@H](O)C[C@H](c1ccccc1)O4,inactive,614.6470000000003,5.366500000000006,1.0,10.0,4.823908740944319
CHEMBL1685073,COC1=C(OC)[C@]2(OC)c3c(OC)c(OC)c4c(c3O[C@@]23O[C@@H](c2ccccc2)CC=C3C1=O)[C@@H](OC)C[C@H](c1ccccc1)O4,inactive,628.6740000000002,6.020600000000007,0.0,10.0,4.327902142064283
CHEMBL1685074,COc1c2c(c3c(c1OC)[C@@]1(OC)C4=C(C(=O)[C@H](OC)[C@@]1(OC)O3)[C@H](OC)C[C@@H](c1ccccc1)O4)[C@H](O)C[C@@H](c1ccccc1)O2,inactive,646.6890000000003,4.8662000000000045,1.0,11.0,4.3979400086720375
CHEMBL488910,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,active,469.58200000000033,3.6373000000000024,2.0,5.0,6.4089353929735005
CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,active,646.7440000000001,6.374600000000006,2.0,8.0,5.823908740944319
CHEMBL308954,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,active,435.2850000000001,4.717400000000002,2.0,7.0,5.221848749616356
CHEMBL1689340,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)c(CC=C(C)C)c3O2)cc1O,active,370.4010000000001,4.027200000000003,3.0,6.0,5.180456064458132
CHEMBL1689341,CC(C)=CCc1c(O)c(CC=C(C)C)c2c(c1O)C(=O)C[C@@H](c1cc(O)cc(O)c1)O2,active,424.49300000000017,5.232900000000007,4.0,6.0,5.3872161432802645
CHEMBL1689342,CC(C)=CCC/C(C)=C/Cc1c(O)cc(O)c2c1O[C@H](c1cc(O)cc(O)c1)CC2=O,active,424.49300000000017,5.450700000000007,4.0,6.0,4.809668301829708
CHEMBL556429,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)c(CC=C(C)C)c3O2)cc1,active,354.4020000000001,4.321600000000004,2.0,5.0,4.645891560852599
CHEMBL478764,CC(C)=CCC/C(C)=C/Cc1c(O)cc2oc(-c3ccc(O)cc3)c(O)c(=O)c2c1O,inactive,422.47700000000015,5.517600000000007,4.0,6.0,5.2441251443275085
CHEMBL490697,CC(C)=CCC/C(C)=C/Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,inactive,408.49400000000014,5.745100000000007,3.0,5.0,4.910094888560602
CHEMBL376915,CC(C)=CCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,inactive,340.37500000000006,4.018600000000003,3.0,5.0,5.508638306165727
CHEMBL74898,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(O)c3)oc2c1,inactive,344.3190000000001,2.897000000000001,2.0,7.0,5.2441251443275085
CHEMBL165180,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(O)c(OC)c3)oc2c1,inactive,344.3190000000001,2.8970000000000002,2.0,7.0,4.764471553092451
CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,active,286.23900000000003,2.2824000000000004,4.0,6.0,5.050609993355087
CHEMBL1689344,COc1cc(O)c(CC=C(C)C)c(-c2oc3cc(O)cc(O)c3c(=O)c2OC)c1,active,398.4110000000001,4.102700000000003,3.0,7.0,5.075720713938118
CHEMBL1689345,C/C(=C/Cc1c(-c2cc(O)c(O)cc2O)oc2c3c(cc(O)c2c1=O)OC(C)(C)C=C3)CO,inactive,452.45900000000023,3.9477000000000033,5.0,8.0,5.187086643357144
CHEMBL410316,COc1ccc2c3c([nH]c2c1)[C@H](C=C(C)C)N1C(=O)[C@@H]2CCCN2C(=O)[C@@H]1C3,inactive,379.4600000000002,2.9417000000000018,1.0,3.0,6.096910013008056
CHEMBL1777831,COCCOCCOCCOc1cc2c(cc1OC)CCN(CCc1ccc(NC(=O)c3ccc(C(=O)OC)c(NC(=O)c4ccc5ncccc5c4)c3)cc1)C2,active,776.8870000000001,6.193800000000006,2.0,11.0,6.294136287716081
